3.145111850954141,2.500000013351439,2.1045067169153544,-1.5709447827582386,-1.0472054039967873,-3.1413976246964155,-2.6868708359837728e-08,1,0,0,0.0,0.0,0.0,1.0471975434247853,-2.9802322387695263e-08,1.570796275175761,2.970162890546559,2.6633644440426623,1.7266798787349107
3.1383795464797615,2.5084045075711856,2.0863765336157494,-1.5710893805996287,-1.0472022853104577,-3.141231208145299,-9.00246582621658e-09,1,0,0,0.0,0.0,0.0,1.0471975434247853,-2.9802322387695263e-08,1.570796275175761,2.970162890546559,2.6633644440426623,1.7266798787349107
3.1316474580722318,2.5168092402095112,2.0682459760774186,-1.5712007483300998,-1.0471998188357883,-3.141106396993538,8.572421759769485e-09,1,0,0,0.0,0.0,0.0,1.0471975434247853,-2.9802322387695263e-08,1.570796275175761,2.970162890546559,2.6633644440426623,1.7266798787349107
3.1249155335774876,2.5252142112664164,2.050115134633848,-1.5712619727986021,-1.0471978968550442,-3.141044648120503,1.093591938820847e-08,1,0,0,0.0,0.0,0.0,1.0471975434247853,-2.9802322387695263e-08,1.570796275175761,2.970162890546559,2.6633644440426623,1.7266798787349107
3.1181837431932187,2.5336196591604794,2.0319840609041817,-1.5712531289720106,-1.047197275070339,-3.141069623068702,-5.57859622508653e-09,1,0,0,0.0,0.0,0.0,1.0471975434247853,-2.9802322387695263e-08,1.570796275175761,2.970162890546559,2.6633644440426623,1.7266798787349107
3.1114522561430524,2.5420253454731068,2.0138529386216213,-1.5711764428980586,-1.0471980995665515,-3.141172798050006,-3.6268812945376277e-08,1,0,0,0.0,0.0,0.0,1.0471975434247853,-2.9802322387695263e-08,1.570796275175761,2.970162890546559,2.6633644440426623,1.7266798787349107
3.104720873401027,2.5504312702043137,1.9957216356720935,-1.571072334785643,-1.047199311225961,-3.1412979672662154,-5.741783045197703e-08,1,0,0,0.0,0.0,0.0,1.0471975434247853,-2.9802322387695263e-08,1.570796275175761,2.970162890546559,2.6633644440426623,1.7266798787349107
3.097989594967142,2.5588374333541,1.9775901520555976,-1.5709737526444711,-1.0471999790959416,-3.141409666505823,-6.160893089523552e-08,1,0,0,0.0,0.0,0.0,1.0471975434247853,-2.9802322387695263e-08,1.570796275175761,2.970162890546559,2.6633644440426623,1.7266798787349107
3.0912584208413976,2.5672438349224653,1.9594584877721346,-1.5708785985539748,-1.0472008201813499,-3.141519816230828,-7.134408064844712e-08,1,0,0,0.0,0.0,0.0,1.0471975434247853,-2.9802322387695263e-08,1.570796275175761,2.970162890546559,2.6633644440426623,1.7266798787349107
3.084527351023794,2.575650474909409,1.9413266428217038,-1.5707836942521485,-1.0472014772151825,3.1415556985346758,-8.310668263147016e-08,1,0,0,0.0,0.0,0.0,1.0471975434247853,-2.9802322387695263e-08,1.570796275175761,2.970162890546559,2.6633644440426623,1.7266798787349107
3.077796385514331,2.5840573533149325,1.9231946172043053,-1.5706780782521952,-1.0472029626614587,3.141430646740012,-1.0237765173304233e-07,1,0,0,0.0,0.0,0.0,1.0471975434247853,-2.9802322387695263e-08,1.570796275175761,2.970162890546559,2.6633644440426623,1.7266798787349107
3.0710657680424664,2.5924647085576,1.9050624656053163,-1.5705816809004385,-1.0472026847061007,3.1413219865998285,-9.844202723689419e-08,1,0,0,0.0,0.0,0.0,1.0471975434247853,-2.9802322387695263e-08,1.570796275175761,2.970162890546559,2.6633644440426623,1.7266798787349107
3.0643352660546137,2.6008723022188462,1.886930113982184,-1.5704762048838194,-1.0472043663013488,3.141196993371514,-1.218698964787042e-07,1,0,0,0.0,0.0,0.0,1.0471975434247853,-2.9802322387695263e-08,1.570796275175761,2.970162890546559,2.6633644440426623,1.7266798787349107
3.0576049205289655,2.6092801342986713,1.8687974913585965,-1.570379808986473,-1.0472039878937807,3.141088988759321,-1.1276020405896899e-07,1,0,0,0.0,0.0,0.0,1.0471975434247853,-2.9802322387695263e-08,1.570796275175761,2.970162890546559,2.6633644440426623,1.7266798787349107
3.050874712839083,2.6176884432156555,1.850664629996521,-1.5702806275230767,-1.0472051524692603,3.1409723995300043,-1.29493699386082e-07,1,0,0,0.0,0.0,0.0,1.0471975434247853,-2.9802322387695263e-08,1.570796275175761,2.970162890546559,2.6633644440426623,1.7266798787349107
3.0441446727872887,2.6260972289697975,1.8325314782768216,-1.5701742988803251,-1.0472061893457505,3.1408468692724183,-1.481777247425284e-07,1,0,0,0.0,0.0,0.0,1.0471975434247853,-2.9802322387695263e-08,1.570796275175761,2.970162890546559,2.6633644440426623,1.7266798787349107
